GEOID,ptg_owner_unit_resident,ptg_renter_unit_resident,ptg_race_white,ptg_race_black,pop_density_perSqkm,household_w_car,rate_w_car,household_w_car_2017,rate_w_car_2017,communte_by_car_by_household
36061005700,0.4327947748367136,0.5672052251632863,0.8427460263780859,0.0067636117686844,27367.71960350588,646,0.4370771312584574,383,0.25049051667756705,0.06103286384976526
36061005800,0.1815602836879432,0.8184397163120567,0.5780033042246873,0.0767052159546849,24257.30953975806,367,0.1547870097005483,445,0.22305764411027568,0.0367816091954023
36061005900,0.6789883268482491,0.321011673151751,0.7814437112577485,0.0357928414317136,43047.127178825045,805,0.33086724208795726,882,0.3047684865238424,0.04339830820154469
36061006000,0.0,1.0,0.7872113676731793,0.0103019538188277,47333.198816249664,927,0.3849667774086379,743,0.31022964509394574,0.09329647546648238
36061006100,0.5379417879417879,0.462058212058212,0.6182445381372174,0.0617094672288233,36700.47405365106,717,0.3110629067245119,575,0.2629172382258802,0.09539207760711399
36061006200,0.0,1.0,0.4291450165328295,0.2569674067076051,14425.058855194078,166,0.1321656050955414,361,0.22906091370558376,0.018960674157303372
36061006300,0.4725815266897431,0.5274184733102569,0.8754957751336437,0.0129332643559234,32544.279076032053,804,0.24165915238954014,944,0.2636871508379888,0.08921330089213302
36061006400,0.3317953020134228,0.6682046979865772,0.7440436576600559,0.08119259949421,41926.627007600706,773,0.17778288868445263,900,0.1997780244173141,0.02422723475355054
36061006500,0.0957062600321027,0.9042937399678972,0.8114323258869908,0.0341655716162943,30269.43175207705,534,0.17560013153567905,362,0.11444830856781536,0.021430484864720063
36061006600,0.3198992443324937,0.6801007556675063,0.6452862677572105,0.0841153680585449,66485.02298212374,1446,0.21327433628318584,1310,0.20980140935297886,0.04030738002029868
36061006700,0.160503860219423,0.839496139780577,0.8460159362549801,0.0326693227091633,29795.29091955865,357,0.10924112607099143,447,0.13189731484213632,0.027838427947598252
36061006800,0.3468969054539237,0.6531030945460763,0.6697866483138335,0.1011699931176875,41647.31915088769,705,0.20417028670721113,659,0.18579080913447985,0.02426944031698861
36061006900,0.4844192634560906,0.5155807365439093,0.7888398233641108,0.0132476916900843,11297.769472891703,287,0.26282051282051283,402,0.33004926108374383,0.07622377622377623
36061007100,0.4507011866235167,0.5492988133764832,0.7475475475475476,0.057057057057057,30273.277695958102,365,0.1379440665154951,580,0.1782421634910879,0.03184341221151037
36061007200,0.2131474103585657,0.7868525896414342,0.6756218905472637,0.0380952380952381,40196.55458103591,382,0.09140942809284518,721,0.18669083376488865,0.06504524886877829
36061007300,0.2132954141485958,0.7867045858514042,0.7986978708428647,0.0272743269399964,34380.12329173195,616,0.17361894024802707,598,0.15687303252885623,0.04575835475578406
36061007400,0.3120501509171117,0.6879498490828884,0.7260680379746836,0.045886075949367,29043.28345348537,208,0.0770655798443868,288,0.13211009174311927,0.031871345029239766
36061007500,0.4665397170837867,0.5334602829162133,0.8401950162513543,0.0284398699891657,22276.929017932565,720,0.3005008347245409,656,0.2760942760942761,0.024106400665004156
36061007600,0.2512541806020067,0.7487458193979933,0.4484029484029484,0.0393120393120393,14012.417228043196,166,0.11976911976911978,138,0.12969924812030076,0.014093137254901961
36061007700,0.3378474697077691,0.662152530292231,0.8398177357167893,0.0063091482649842,31916.321736212107,436,0.12930011862396204,652,0.1856492027334852,0.026400996264009963
36061007800,0.2633863965267728,0.7366136034732272,0.5948132550149617,0.0127452066940042,50841.24998591343,482,0.09997925741547396,581,0.1240128068303095,0.04103367267032106
36061007900,0.3141010294469715,0.6858989705530285,0.7630016623129898,0.0,15357.29133996105,385,0.15644047135310848,865,0.346,0.04213241616509028
36061008000,0.5126288139017984,0.4873711860982017,0.6895074946466809,0.0615145026279929,29757.97388574143,566,0.19605126428818842,415,0.1379654255319149,0.06907245559627855
36061008100,0.4608072307932055,0.5391927692067945,0.8121705076065673,0.0200331375207109,38088.40824990677,901,0.22536268134067033,686,0.14877466926913901,0.04057907435841193
36061008200,0.452718006795017,0.547281993204983,0.483807378203323,0.0597014925373134,20597.328321761473,262,0.14162162162162162,373,0.1737307871448533,0.04525862068965517
36061008300,0.1319702602230483,0.8680297397769516,0.4218009478672986,0.0803054239073196,21807.783736606987,375,0.17273146015660987,218,0.10376011423131842,0.030947775628626693
36061008400,0.3611302549965541,0.638869745003446,0.5289308176100629,0.0358490566037735,9187.193399088215,89,0.10947109471094711,161,0.16546762589928057,0.011578947368421053
36061008601,0.2337703869523505,0.7662296130476495,0.5583626479053406,0.0175887432043492,24948.14105632679,352,0.21333333333333335,463,0.3537051184110008,0.13127217435377597
36061008602,0.0,0.0,0.0,0.0,0.0,0,,0,,
36061008603,0.7347324239244492,0.2652675760755509,0.7972717733473242,0.0016789087093389,40765.170375313326,1095,0.4294117647058823,1122,0.4134119380987472,0.08765859284890427
36061008700,0.3896039603960396,0.6103960396039604,0.7146584053481168,0.0709277678134681,37070.16918213523,627,0.1743119266055046,596,0.15532968464946573,0.06295224312590449
36061008800,0.350322754168908,0.649677245831092,0.5971165398478174,0.0301695367774662,41789.16304523672,847,0.17645833333333333,1169,0.2660446062812927,0.027353926311871977
36061008900,0.2835160948001415,0.7164839051998585,0.7359835286664554,0.0319923978460563,38133.08531326625,748,0.23367697594501718,704,0.25882352941176473,0.015206812652068127
36061009000,0.3075440936712613,0.6924559063287387,0.7066359579674679,0.0332517633510868,39766.22246645602,627,0.1492857142857143,768,0.17002435244631392,0.06526946107784432
36061009100,0.35648,0.64352,0.6791403666967237,0.1047490231439735,37152.84369451362,912,0.24911226440863152,762,0.19513444302176697,0.11574178935447339
36061009200,0.3020322354590049,0.6979677645409951,0.6093314763231198,0.016016713091922,7288.489161163925,124,0.13732004429678848,75,0.06818181818181818,0.07545164718384698
36061009300,0.4830273270708796,0.5169726729291204,0.7269518272425249,0.0662375415282392,53780.31144785845,1201,0.21745428209306536,1268,0.2412940057088487,0.04702768729641694
36061009400,0.0898876404494382,0.9101123595505618,0.449438202247191,0.0,582.6361339146601,4,0.1111111111111111,0,0.0,0.0
36061009500,0.353601496725912,0.646398503274088,0.7404414050357476,0.0609263288778364,18707.4038752297,137,0.10208643815201192,303,0.24162679425837322,0.04499274310595065
36061009600,0.4140969162995594,0.5859030837004405,0.3870967741935484,0.1096774193548387,1768.0944504648376,37,0.21893491124260356,17,0.1650485436893204,0.0
36061009700,0.5412722870349989,0.4587277129650011,0.5025191675794085,0.0751369112814896,26397.506548779005,499,0.183861459100958,505,0.18048606147248034,0.07760711398544867
36061009800,0.2860573884464669,0.713942611553533,0.7304090685066535,0.0123213405618531,45837.31030548794,687,0.15913829047949965,1066,0.25441527446300716,0.018699532511687208
36061010000,0.2026184538653366,0.7973815461346634,0.6986552567237164,0.0195599022004889,9462.445197635549,96,0.08799266727772685,144,0.12413793103448276,0.012974051896207584
36061010100,0.0083044982698961,0.9916955017301038,0.3607456140350877,0.1529605263157894,10391.97812215132,87,0.08341323106423777,80,0.09720534629404617,0.007252946509519492
36061010200,0.3608695652173913,0.6391304347826087,0.823045267489712,0.0329218106995884,1405.5098298928228,24,0.15,4,0.07142857142857142,0.0
36061010300,0.0413052457662123,0.9586947542337876,0.5925226586102719,0.0796827794561933,15177.568379301649,26,0.01753202966958867,146,0.13632119514472454,0.0037837837837837837
36061010400,0.4671232876712329,0.5328767123287671,0.6909581646423751,0.020242914979757,4277.550077931074,115,0.2290836653386454,79,0.13344594594594594,0.0163265306122449
36061010601,0.7761742682096664,0.2238257317903335,0.8714363290795547,0.0085528102090686,60397.346649283776,1583,0.3807118807118807,1342,0.31643480311247346,0.05370101596516691
36061010602,0.1872813336077382,0.8127186663922618,0.6530448717948718,0.0446714743589743,39945.58694086581,519,0.24331926863572434,852,0.376657824933687,0.029780033840947545
36061010900,0.3875968992248062,0.6124031007751938,0.4666666666666667,0.2428571428571428,1194.9402814368873,7,0.08045977011494253,18,0.1978021978021978,0.0
36061011000,0.2184445973847212,0.7815554026152788,0.7683143913460222,0.0408051485690812,41373.020009517546,864,0.21962379257752923,867,0.21286520991897864,0.08603823921742997
36061011100,0.1349274124679761,0.8650725875320239,0.5260257195345989,0.0489895897121861,27920.257146765147,248,0.08781869688385269,508,0.18926974664679583,0.02587474272272861
36061011201,0.3170995670995671,0.6829004329004329,0.7425213675213675,0.017094017094017,11768.255884127942,78,0.1471698113207547,162,0.32926829268292684,0.04573804573804574
36061011202,0.7971311475409836,0.2028688524590164,0.8872950819672131,0.0,6255.768639113938,93,0.3345323741007194,56,0.345679012345679,0.05964912280701754
36061011203,0.5520446096654275,0.4479553903345725,0.8197026022304833,0.0,13804.251606861071,163,0.2800687285223368,155,0.23308270676691728,0.03098106712564544
36061011300,0.5384615384615384,0.4615384615384615,0.1678832116788321,0.5401459854014599,779.9468269827444,6,0.13043478260869565,8,0.12903225806451613,0.175
36061011401,0.4742857142857143,0.5257142857142857,0.798311444652908,0.0075046904315197,10821.45612539083,174,0.29896907216494845,179,0.27370030581039756,0.05019305019305019
36061011402,0.6618861364624077,0.3381138635375924,0.7528469000421762,0.0046393926613243,23997.975708502025,267,0.23881932021466906,336,0.2960352422907489,0.03268482490272374
36061011500,0.0820139328689043,0.9179860671310957,0.4802877697841726,0.1119424460431654,19790.42086679196,88,0.0514018691588785,413,0.23280721533258172,0.03701989819527996
36061011600,0.1404909790002957,0.8595090209997043,0.760413754542913,0.0184512161028795,18289.004100581853,172,0.08078910286519493,393,0.21381936887921654,0.08099094807050977
36061011700,0.0036370984037179,0.996362901596282,0.5812462432378281,0.0761370466840312,25383.60212182705,376,0.11435523114355231,402,0.1662531017369727,0.06121926229508197
36061011800,0.383092155369383,0.6169078446306169,0.816403785488959,0.0086225026288117,53801.15635713558,1735,0.33041325461816795,1291,0.2643325143325143,0.027481468088953173
36061011900,0.0,1.0,0.3,0.4375,5856.152620346752,41,0.04027504911591356,23,0.024033437826541274,0.0
36061012000,0.5788367203924317,0.4211632796075683,0.8179084530571333,0.0674908118944203,17298.078312382604,578,0.34548714883442916,713,0.4030525720746184,0.12949101796407186
36061012200,0.638396299151889,0.361603700848111,0.9386503067484664,0.0,15108.768067665036,490,0.37955073586367155,631,0.3597491448118586,0.14231136580706782
36061012400,0.2853254953189636,0.7146745046810363,0.7132098514146142,0.0105841644616324,57270.083288163056,1294,0.26435137895812055,1578,0.28927589367552703,0.04008551576696953
36061012500,0.0309187279151943,0.9690812720848055,0.4634244372990354,0.0908360128617363,14278.089903760623,123,0.08430431802604524,211,0.144718792866941,0.040968342644320296
36061012700,0.2715761897831465,0.7284238102168534,0.6912013536379019,0.0184715172024816,40752.765407269064,541,0.12462566228979498,748,0.20156292104554027,0.04148629148629149
36061012800,0.7491505096941835,0.2508494903058165,0.874042051483592,0.0019650225977598,28462.92381176102,1111,0.46023198011599004,1185,0.4208096590909091,0.16717325227963525
36061013000,0.7498614958448754,0.2501385041551247,0.8573788546255506,0.0085352422907488,20378.734745406087,801,0.4437673130193906,696,0.3851687880464859,0.0968299711815562
36061013100,0.1063685636856368,0.8936314363143631,0.5569913850231941,0.0629555997349237,17331.380825221808,236,0.11967545638945233,314,0.17830777967064168,0.05363781200212427
36061013300,0.2170767004341534,0.7829232995658466,0.5485406091370558,0.0244289340101522,36156.11826446044,517,0.1323943661971831,325,0.10906040268456375,0.05443595089182302
36061013400,0.3214677891654465,0.6785322108345534,0.8615965574778256,0.0376745411434091,62645.790238105714,1289,0.2176262029377005,1854,0.27589285714285716,0.09646869983948636
36061013700,0.3100775193798449,0.689922480620155,0.7044807432938708,0.0630900644387831,29480.110975631305,1155,0.3383128295254833,786,0.23323442136498515,0.0
36061013800,0.4569276121847363,0.5430723878152637,0.7842663340090441,0.015983159207859,70436.92199547481,1645,0.23723680415344678,1524,0.210351966873706,0.05076206071293614
36061013900,0.3033496817280601,0.6966503182719399,0.7578027465667915,0.0540990428630878,52933.887710989344,830,0.12498117753350399,742,0.12094539527302363,0.037571751608975475
36061014000,0.5806626098715348,0.4193373901284651,0.8855349272071591,0.0080138907439561,41800.66103890303,1426,0.3551681195516812,1257,0.32355212355212354,0.01794071762870515
36061014200,0.7373493975903614,0.2626506024096385,0.7966619652092148,0.0030559473436765,23767.35480626868,984,0.5151832460732985,870,0.3945578231292517,0.053093034583536286
36061014300,0.0,0.0,0.0,0.0,0.0,0,,0,,
36061014401,0.6414130193290379,0.358586980670962,0.8081524147097917,0.0070890562693841,60736.53476137297,841,0.3571125265392781,874,0.31495495495495496,0.07310984308131241
36061014402,0.4108318372232196,0.5891681627767804,0.7474043310590329,0.073568673983981,38118.39203935093,924,0.24838709677419354,1205,0.3086577868852459,0.05722003929273085
36061014500,0.2330677290836653,0.7669322709163346,0.6238670694864048,0.027643504531722,37372.20343575876,637,0.20581583198707593,670,0.2309548431575319,0.030052840158520475
36061014601,0.1004126547455295,0.8995873452544704,0.7654520917678812,0.024021592442645,49835.89798773271,240,0.1111111111111111,452,0.1736457933154053,0.036855036855036855
36061014602,0.264196054991034,0.735803945008966,0.8406261117040199,0.0056919245819992,77243.66607434004,973,0.19605077574047955,865,0.19044473800088066,0.06333765672287073
36061014700,0.2368511515984874,0.7631488484015125,0.4754433833560709,0.0501364256480218,44820.153782655885,408,0.29205440229062274,449,0.2852604828462516,0.09325287986834888
36061014801,0.4693950177935943,0.5306049822064057,0.8038749150237934,0.0,56599.780680659496,398,0.31587301587301586,623,0.40115904700579524,0.07198306280875089
36061014802,0.4059437243123617,0.5940562756876383,0.7084841807020306,0.0114906343459782,50572.75455536892,830,0.26800129157248953,894,0.2622469932531534,0.03922751961375981
36061014900,0.3377067883628066,0.6622932116371933,0.7254800207576544,0.0198927521190105,33213.8301906305,1141,0.39521995150675443,973,0.3211221122112211,0.06967509025270759
36061015001,0.5365111561866126,0.4634888438133874,0.9452332657200812,0.0,38185.23323586933,352,0.3764705882352941,420,0.3888888888888889,0.06386861313868614
36061015002,0.7649393605292172,0.2350606394707828,0.8751089799476897,0.0,36537.09853389716,1135,0.5323639774859287,1127,0.4868250539956803,0.09681818181818182
36061015200,0.2111011178208917,0.7888988821791083,0.5260681586978637,0.1405137334689725,41533.74881166156,938,0.26617480136208854,774,0.2006220839813375,0.08041677798557308
36061015601,0.0561411056141105,0.9438588943858894,0.6862061897929904,0.0522648083623693,66325.0047578913,430,0.16257088846880907,521,0.19623352165725047,0.02270577105014191
36061015602,0.0781758957654723,0.9218241042345277,0.3087703435804702,0.1839963833634719,20337.798699925526,177,0.14628099173553719,391,0.3756003842459174,0.010251630941286114
36061015700,0.3654280435228906,0.6345719564771094,0.8267967542503863,0.0286901081916537,56757.49766982839,1297,0.21075723106922328,1130,0.21601988147581724,0.023466257668711656
36061015801,0.485180412371134,0.5148195876288659,0.8275158195550112,0.0083690549091651,38957.32109770741,757,0.3131981795614398,845,0.31647940074906367,0.0484178421654594
36061015802,0.0184237461617195,0.9815762538382804,0.6606346708628377,0.04720692368214,74027.33555952474,243,0.12709205020920503,338,0.17476732161323683,0.029697624190064796
36061015900,0.5660845070422535,0.4339154929577464,0.783564686285397,0.0318711826762909,51417.47794558483,1675,0.32823829120125414,1597,0.3094361557837628,0.05511811023622047
36061016001,0.8659685863874346,0.1340314136125654,0.8470873786407767,0.0017337031900138,22959.041515742545,689,0.5014556040756915,979,0.5718457943925234,0.06744666207845836
36061016002,0.3236084452975048,0.6763915547024952,0.5741538461538461,0.0144615384615384,63196.37544480526,192,0.15815485996705106,430,0.3448275862068966,0.014782608695652174
36061016100,0.3418276253854894,0.6581723746145106,0.8200063714558776,0.0398215992354252,40311.5508838619,651,0.1711806468577439,821,0.23735183579069094,0.06439790575916231
36061016200,0.040147206423553,0.9598527935764468,0.1841375485302274,0.3780366056572379,33141.18918600975,642,0.13779781068898905,788,0.19853867472915093,0.11135928525845565
36061016300,0.5993310063990692,0.4006689936009308,0.8034053512662755,0.0240377736442981,26511.94725681576,1279,0.3891086096744752,907,0.24244854317027534,0.0548218290555694
36061016400,0.008516129032258,0.991483870967742,0.2121832608139237,0.2409777322754031,44050.82701002334,626,0.17947247706422018,429,0.14314314314314314,0.08708094848732624
36061016500,0.4600200257473895,0.5399799742526105,0.8272013228606863,0.0055119195259749,35516.59839375119,826,0.25462392108508014,991,0.3027803238619004,0.05990255087417598
36061016600,0.0753114382785957,0.9246885617214043,0.368999323867478,0.1132521974306964,33957.065778900236,372,0.12916666666666668,445,0.15376641326883206,0.0241423125794155
36061016700,0.4822564682595787,0.5177435317404213,0.8596442468037799,0.0022234574763757,36531.813035907384,1022,0.3163107397090684,1116,0.35127478753541075,0.07134767836919592
36061016800,0.0442610652663165,0.9557389347336834,0.2543075245365321,0.4362050163576881,23008.17455100187,344,0.18665219750406944,352,0.19588202559821927,0.05054151624548736
36061016900,0.2523809523809524,0.7476190476190476,0.8057428214731586,0.0198501872659176,44499.50556104932,1043,0.2534013605442177,1151,0.2796404275996113,0.09259259259259259
36061017000,0.1133397776703721,0.8866602223296278,0.2042533302173405,0.1940874035989717,46786.24731435569,734,0.21626399528579845,691,0.19833524684270953,0.087248322147651
36061017100,0.5770072572284299,0.4229927427715701,0.8515217391304348,0.0239130434782608,42233.994693206754,1240,0.2972908175497483,922,0.21411983279145377,0.02835538752362949
36061017200,0.0583317499524985,0.9416682500475014,0.204131455399061,0.3265727699530516,29925.985871562723,345,0.15111695137976347,250,0.11140819964349376,0.013425549227013833
36061017300,0.311632870864461,0.688367129135539,0.6695561719833565,0.0374479889042995,48442.90657439446,722,0.16928487690504104,1236,0.29007275287491197,0.13370786516853933
36061017401,0.1140334397895923,0.8859665602104076,0.1817356572258533,0.3620188816267247,54636.35281514106,263,0.12187210379981464,245,0.11957052220595413,0.05519480519480519
36061017402,0.1032695374800638,0.8967304625199362,0.2823250296559905,0.3044681692368525,49852.1584861029,173,0.1650763358778626,148,0.15163934426229508,0.02748414376321353
36061017500,0.4463234507117628,0.5536765492882372,0.6986666666666667,0.0485925925925925,46679.42186671585,1135,0.2530657748049052,1611,0.34511568123393316,0.03539992345962495
36061017700,0.4529036120534823,0.5470963879465177,0.5991771122380634,0.0485121041048703,59871.21758956909,1467,0.3081932773109244,1238,0.26239932174650277,0.02051926298157454
36061017800,0.0574916759156492,0.9425083240843508,0.3227222832052689,0.2351262349066959,18304.199316857543,363,0.18596311475409835,296,0.1775644871025795,0.07793633369923161
36061017900,0.4216793893129771,0.5783206106870229,0.7939314779463479,0.0042198332161157,46529.5665873487,1243,0.2829501479626679,1221,0.26782189076551877,0.04177236597327921
36061018000,0.0746678220681686,0.9253321779318312,0.272883787661406,0.2992826398852223,32796.60458681925,278,0.08936033429765348,451,0.14998337213169272,0.020068156001514577
36061018100,0.3421605226318245,0.6578394773681755,0.6886952585719135,0.1151974652031232,63833.62949479189,1367,0.30609046126287504,1161,0.26125112511251125,0.021505376344086023
36061018200,0.0622526636225266,0.9377473363774732,0.1387629770434274,0.4143880684310572,38660.26003391747,510,0.16960425673428667,434,0.14657210401891252,0.11528351483289523
36061018300,0.3845318532818533,0.6154681467181468,0.7309720311783585,0.046423658872077,38890.35007556069,1244,0.3221963221963222,1059,0.27279752704791344,0.06713109563014566
36061018400,0.0849966953073364,0.9150033046926636,0.2004960187965017,0.4294478527607362,43385.18866695738,606,0.17876106194690267,551,0.1768860353130016,0.056074766355140186
36061018500,0.3186234817813765,0.6813765182186234,0.6415430267062314,0.0727992087042532,38766.82388128379,858,0.3079684134960517,764,0.2849682954121596,0.02837794259916156
36061018600,0.0206981231362918,0.9793018768637082,0.078856424756519,0.6203267357838517,52292.628431549725,432,0.21135029354207435,315,0.1509343555342597,0.0794172932330827
36061018700,0.4069171648163962,0.5930828351836037,0.5701780563016016,0.1137968765542624,46091.210438721566,934,0.2580823431887262,1125,0.2828054298642534,0.024494556765163298
36061018800,0.0386174016686531,0.9613825983313468,0.1943552088113813,0.3292794860027535,29340.47881937899,385,0.17103509551310528,540,0.22775200337410376,0.03778625954198473
36061018900,0.1150735652343369,0.884926434765663,0.3694153460470946,0.2111200644641418,42083.013066871645,723,0.1537316606421433,976,0.19749089437474707,0.02276621787025704
36061019000,0.4782369146005509,0.521763085399449,0.2067760150578112,0.5149233664963699,35830.24230454261,582,0.35992578849721707,370,0.23462270133164237,0.09308510638297872
36061019100,0.441077441077441,0.5589225589225589,0.7015117778038205,0.1271534044298605,38182.90025371738,1100,0.2591283863368669,1441,0.30020833333333335,0.05792058943921408
36061019200,0.0039091131199609,0.9960908868800392,0.0920146856356126,0.5548416704910509,22954.96444561496,193,0.12161310649023314,282,0.2052401746724891,0.06114551083591331
36061019300,0.1517599538372764,0.8482400461627236,0.3618359301670734,0.1610662661911019,60632.6189148275,759,0.1765526866713189,672,0.1712974764211063,0.03511852502194908
36061019400,0.1161948650427913,0.8838051349572087,0.2507664009809932,0.2818822808093194,37267.86132516838,395,0.14581026208933184,408,0.15269461077844312,0.10155402963498374
36061019500,0.3112323401874388,0.6887676598125612,0.552821997105644,0.1577424023154848,34797.37772162098,891,0.26533650982727813,1048,0.3250620347394541,0.044734151329243355
36061019600,0.0,1.0,0.1788173830444075,0.3414865827594395,23765.98602598399,165,0.08991825613079019,229,0.1400611620795107,0.10648518815052041
36061019701,0.0,1.0,0.4133611691022965,0.1837160751565762,4059.734888293725,128,0.2585858585858586,56,0.17834394904458598,0.1590909090909091
36061019702,0.0837508947745168,0.9162491052254832,0.2950706652878317,0.3212685280937608,61206.40546870055,373,0.32350390286209885,299,0.2730593607305936,0.10311903246339911
36061019800,0.5123933360422592,0.4876066639577407,0.2444113263785395,0.5268256333830105,11904.973120664265,332,0.3398157625383828,395,0.30691530691530694,0.28067484662576686
36061019900,0.4188457372737119,0.5811542627262881,0.6411223244981701,0.0601086835976488,39794.342203980756,826,0.2566014290152221,826,0.2628898790579249,0.04475156301414939
36061020000,0.1809428950863214,0.8190571049136787,0.366634646173551,0.473262888248479,24154.253097591536,341,0.2185897435897436,377,0.2933852140077821,0.10632746249184605
36061020101,0.2309746328437917,0.7690253671562083,0.5452099031216362,0.1108719052744887,33704.60399811341,67,0.24100719424460432,53,0.1970260223048327,0.0670926517571885
36061020102,0.2304043934098851,0.7695956065901148,0.2554617676266137,0.5536246276067527,48326.334733053394,388,0.24697644812221514,546,0.30049532195927353,0.10648148148148148
36061020300,0.0973630831643002,0.9026369168356998,0.4698703279938978,0.080091533180778,22067.611165661383,61,0.1367713004484305,71,0.19832402234636873,0.03597122302158273
36061020500,0.1526007578367206,0.8473992421632793,0.6854867256637168,0.0638938053097345,20098.10722073413,526,0.4071207430340557,473,0.41238012205754143,0.03371501272264631
36061020600,0.1131586524618485,0.8868413475381515,0.278978900755405,0.58661109663975,25808.750369752874,260,0.15748031496062992,263,0.17089018843404807,0.04946100190234623
36061020701,0.0792311298640412,0.9207688701359588,0.5104968509447166,0.0517844646606018,60457.34351532587,140,0.12658227848101267,191,0.1528,0.019524617996604415
36061020800,0.2026085402894407,0.7973914597105592,0.2769123052686854,0.5396464204446,38454.28967596893,700,0.3109729009329187,529,0.24067333939945404,0.12533068783068782
36061020901,0.0213143872113676,0.9786856127886324,0.0678866587957497,0.4365407319952774,29255.824395972573,160,0.11486001435750179,261,0.16677316293929711,0.09523809523809523
36061021000,0.1222238350994338,0.8777761649005661,0.0571184995737425,0.7100028417163967,34548.43555180301,648,0.18440523619806487,648,0.2079589216944801,0.11825298722702926
36061021100,0.2237403928266439,0.7762596071733561,0.3846686449060336,0.1714144411473788,29052.141553757956,898,0.20942164179104478,1050,0.25479252608590147,0.04779189352692075
36061021200,0.047642928786359,0.9523570712136408,0.1149882903981264,0.6451990632318502,24206.89811560353,481,0.19818706221672847,677,0.2579047619047619,0.09791332263242375
36061021303,0.0356614626129827,0.9643385373870172,0.2254167303869093,0.4274353876739563,42657.15105811131,546,0.22422997946611908,599,0.27489674162459843,0.06803738317757009
