State,ZIP Code,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag,Borough
NY,11434,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,11417,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Queens
NY,10019,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,11357,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11419,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,11217,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Brooklyn
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Manhattan
NY,10464,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Bronx
NY,11417,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Queens
NY,11435,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,11358,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,11417,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,10036,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10309,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,49,DMV Snapshot (4/1/2021),False,Staten Island
NY,11217,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Brooklyn
NY,11435,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Queens
NY,10021,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,11373,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,11379,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,50,DMV Snapshot (5/1/2021),False,Queens
NY,11419,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Queens
NY,11215,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Brooklyn
NY,11372,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,10069,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Manhattan
NY,11223,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Brooklyn
NY,10021,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Manhattan
NY,11355,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,10022,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10011,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Staten Island
NY,11235,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Brooklyn
NY,11217,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Brooklyn
NY,10001,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Manhattan
NY,10044,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10044,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Manhattan
NY,10001,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,10025,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,11357,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,50,DMV Snapshot (5/1/2021),False,Queens
NY,10305,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Staten Island
NY,11434,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Queens
NY,10001,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Staten Island
NY,11362,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Queens
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Staten Island
NY,10021,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Manhattan
NY,11434,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Queens
NY,10036,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Staten Island
NY,10019,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,11357,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,10021,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,11385,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,11105,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,50,DMV Snapshot (5/1/2021),False,Queens
NY,11214,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Brooklyn
NY,11379,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11362,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Queens
NY,11358,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11417,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,10025,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Manhattan
NY,11374,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Queens
NY,11109,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,49,DMV Snapshot (4/1/2021),False,Queens
NY,10473,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Bronx
NY,10003,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,11377,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,10462,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Bronx
NY,10305,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Staten Island
NY,10473,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Bronx
NY,11234,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Brooklyn
NY,10022,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Manhattan
NY,11412,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,10003,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,11379,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,10036,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,11368,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,49,DMV Snapshot (4/1/2021),False,Queens
NY,10028,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Manhattan
NY,10019,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,11215,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Brooklyn
NY,11355,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11217,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Brooklyn
NY,11355,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Queens
NY,10022,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,11205,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Brooklyn
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Staten Island
NY,10282,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Manhattan
NY,11421,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Staten Island
NY,11421,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11205,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Brooklyn
NY,10025,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10282,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10007,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Manhattan
NY,10013,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Manhattan
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Manhattan
NY,11231,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Brooklyn
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,11219,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,49,DMV Snapshot (4/1/2021),False,Brooklyn
NY,10013,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Manhattan
NY,10013,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,11361,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Staten Island
NY,10007,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Manhattan
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10007,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10013,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Manhattan
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Manhattan
NY,11421,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,10282,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,11421,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,11231,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Brooklyn
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,11421,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11205,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11361,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,50,DMV Snapshot (5/1/2021),False,Queens
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Staten Island
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,50,DMV Snapshot (5/1/2021),False,Manhattan
NY,10014,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,51,DMV Snapshot (6/1/2021),False,Manhattan
NY,10314,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Staten Island
NY,11231,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Brooklyn
NY,11106,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,49,DMV Snapshot (4/1/2021),False,Queens
NY,11106,2021-03-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,50,DMV Snapshot (5/1/2021),False,Queens
NY,10309,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Staten Island
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,11358,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,77,DMV Snapshot (8/2/2023),False,Queens
NY,11356,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11415,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,11206,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11415,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,10471,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Bronx
NY,11235,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Brooklyn
NY,11211,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Brooklyn
NY,10305,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Staten Island
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Queens
NY,11225,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,76,DMV Snapshot (7/2/2023),False,Brooklyn
NY,10462,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Bronx
NY,11360,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11416,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,10470,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Bronx
NY,11207,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Brooklyn
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Queens
NY,11238,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Brooklyn
NY,11209,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11356,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,10309,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Staten Island
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,11235,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Brooklyn
NY,11366,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,11209,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Brooklyn
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Queens
NY,11355,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,10309,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Staten Island
NY,11003,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11238,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Brooklyn
NY,11206,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Brooklyn
NY,11366,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11204,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11235,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11225,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Brooklyn
NY,10309,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Staten Island
NY,10471,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Bronx
NY,10470,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Bronx
NY,11356,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,10471,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Bronx
NY,10019,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,11231,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11358,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,78,DMV Snapshot (9/2/2023),False,Queens
NY,10471,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Bronx
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Manhattan
NY,11211,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Brooklyn
NY,11219,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11249,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Brooklyn
NY,10011,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Manhattan
NY,11211,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Brooklyn
NY,10463,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Bronx
NY,10462,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Bronx
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,10011,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,11003,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
